Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
08:40:00,7.315150E-02,8.019115E+02,5.317374E-01,6.358243E+03,8.405250E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,6.079008E+02,5.007184E-01,5.917887E+03,8.084324E+03,1.479341E-01,3.509835E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.606146E+02,5.078824E-01,5.882990E+03,7.286779E+03,9.247619E-02,2.172195E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,6.079008E+02,5.076520E-01,5.995933E+03,8.161513E+03,1.398610E-01,3.355699E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.606146E+02,3.257631E-01,3.833812E+03,5.172147E+03,9.226812E-02,2.168222E+03,3.289578E-02,0.000000E+00,0.000000E+00
08:50:00,7.315150E-02,7.863158E+02,5.292794E-01,6.346198E+03,8.393221E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.960783E+02,5.031891E-01,5.957578E+03,8.124726E+03,1.479332E-01,3.509818E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.536013E+02,5.136440E-01,5.954912E+03,7.359897E+03,9.247566E-02,2.172184E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.960783E+02,5.069161E-01,5.999542E+03,8.164391E+03,1.398602E-01,3.355682E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.536013E+02,3.265253E-01,3.849447E+03,5.188002E+03,9.226759E-02,2.168212E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:00:00,7.315150E-02,7.707200E+02,5.272331E-01,6.338788E+03,8.386495E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.842557E+02,5.055644E-01,5.996199E+03,8.162701E+03,1.479325E-01,3.509804E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.465880E+02,5.180412E-01,6.011484E+03,7.416135E+03,9.247519E-02,2.172175E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.842557E+02,5.070406E-01,6.012830E+03,8.177879E+03,1.398595E-01,3.355667E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.465880E+02,3.273467E-01,3.865749E+03,5.204100E+03,9.226713E-02,2.168202E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:10:00,7.315150E-02,7.567660E+02,5.255418E-01,6.333731E+03,8.381822E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.736776E+02,5.079205E-01,6.033359E+03,8.200006E+03,1.479319E-01,3.509791E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.403129E+02,5.213410E-01,6.054970E+03,7.460888E+03,9.247479E-02,2.172167E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.736776E+02,5.080275E-01,6.034578E+03,8.200369E+03,1.398588E-01,3.355655E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.403129E+02,3.282659E-01,3.882413E+03,5.220790E+03,9.226673E-02,2.168195E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:20:00,7.315150E-02,7.428119E+02,5.241680E-01,6.332236E+03,8.380602E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.630995E+02,5.103040E-01,6.070797E+03,8.238120E+03,1.479313E-01,3.509780E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.340379E+02,5.233925E-01,6.084377E+03,7.491714E+03,9.247444E-02,2.172160E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.630995E+02,5.093664E-01,6.060257E+03,8.226832E+03,1.398583E-01,3.355644E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.340379E+02,3.292999E-01,3.900349E+03,5.238979E+03,9.226638E-02,2.168188E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:30:00,7.315150E-02,7.288578E+02,5.230326E-01,6.333412E+03,8.381990E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.525214E+02,5.126204E-01,6.107443E+03,8.275541E+03,1.479308E-01,3.509771E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.277628E+02,5.236219E-01,6.093240E+03,7.501764E+03,9.247413E-02,2.172154E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.525214E+02,5.108503E-01,6.087532E+03,8.254767E+03,1.398578E-01,3.355634E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.277628E+02,3.303772E-01,3.918746E+03,5.257675E+03,9.226606E-02,2.168182E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:40:00,7.315150E-02,7.149038E+02,5.221468E-01,6.337409E+03,8.386213E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.419434E+02,5.149788E-01,6.144593E+03,8.313658E+03,1.479304E-01,3.509762E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.214878E+02,5.219800E-01,6.081078E+03,7.491412E+03,9.247385E-02,2.172149E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.419434E+02,5.125406E-01,6.117162E+03,8.285171E+03,1.398573E-01,3.355626E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.214878E+02,3.315509E-01,3.938250E+03,5.277604E+03,9.226579E-02,2.168176E+03,3.289578E-02,0.000000E+00,0.000000E+00
09:50:00,7.315150E-02,7.009497E+02,5.214558E-01,6.343586E+03,8.392623E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.313653E+02,5.173239E-01,6.181562E+03,8.351598E+03,1.479300E-01,3.509754E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.152127E+02,5.183967E-01,6.047040E+03,7.459185E+03,9.247360E-02,2.172144E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.313653E+02,5.143425E-01,6.148017E+03,8.316798E+03,1.398569E-01,3.355618E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.152127E+02,3.327728E-01,3.958277E+03,5.298075E+03,9.226554E-02,2.168171E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:00:00,7.315150E-02,6.869957E+02,5.209379E-01,6.351711E+03,8.401001E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.207872E+02,5.196668E-01,6.218505E+03,8.389493E+03,1.479296E-01,3.509747E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.089377E+02,5.128712E-01,5.991143E+03,7.404227E+03,9.247337E-02,2.172139E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.207872E+02,5.162304E-01,6.179839E+03,8.349395E+03,1.398566E-01,3.355611E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.089377E+02,3.340348E-01,3.978753E+03,5.319000E+03,9.226531E-02,2.168167E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:10:00,7.315150E-02,6.746832E+02,5.205747E-01,6.359936E+03,8.409466E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.114536E+02,5.220175E-01,6.254291E+03,8.426196E+03,1.479293E-01,3.509741E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.034009E+02,5.054259E-01,5.912904E+03,7.325629E+03,9.247316E-02,2.172135E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.114536E+02,5.181843E-01,6.211159E+03,8.381475E+03,1.398563E-01,3.355605E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,3.034009E+02,3.353295E-01,3.998858E+03,5.339550E+03,9.226511E-02,2.168163E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:20:00,7.315150E-02,6.623708E+02,5.203680E-01,6.369921E+03,8.419724E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.021200E+02,5.245604E-01,6.292239E+03,8.466030E+03,1.479290E-01,3.509735E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.978640E+02,4.961737E-01,5.814333E+03,7.223310E+03,9.247297E-02,2.172132E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,5.021200E+02,5.203389E-01,6.244738E+03,8.416670E+03,1.398560E-01,3.355599E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.978640E+02,3.367509E-01,4.020389E+03,5.362103E+03,9.226492E-02,2.168159E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:30:00,7.315150E-02,6.500584E+02,5.202798E-01,6.381220E+03,8.431299E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.927864E+02,5.271176E-01,6.330287E+03,8.505919E+03,1.479287E-01,3.509730E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.923272E+02,4.858348E-01,5.703484E+03,7.107360E+03,9.247279E-02,2.172128E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.927864E+02,5.225227E-01,6.278585E+03,8.452108E+03,1.398557E-01,3.355594E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.923272E+02,3.381892E-01,4.042071E+03,5.384776E+03,9.226474E-02,2.168156E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:40:00,7.315150E-02,6.377460E+02,5.203166E-01,6.393923E+03,8.444352E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.834528E+02,5.296886E-01,6.368480E+03,8.544941E+03,1.479285E-01,3.509725E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.867904E+02,4.746608E-01,5.583231E+03,6.984265E+03,9.247263E-02,2.172125E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.834528E+02,5.247365E-01,6.312758E+03,8.487026E+03,1.398554E-01,3.355589E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.867904E+02,3.396418E-01,4.063906E+03,5.407042E+03,9.226458E-02,2.168153E+03,3.289578E-02,0.000000E+00,0.000000E+00
10:50:00,7.315150E-02,6.254336E+02,5.204651E-01,6.407882E+03,8.458685E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.741192E+02,5.322535E-01,6.406602E+03,8.584015E+03,1.479282E-01,3.509720E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.812536E+02,4.628086E-01,5.455347E+03,6.852895E+03,9.247247E-02,2.172122E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.741192E+02,5.269565E-01,6.347000E+03,8.522115E+03,1.398552E-01,3.355584E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.812536E+02,3.410928E-01,4.085721E+03,5.429371E+03,9.226442E-02,2.168150E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:00:00,7.315150E-02,6.131212E+02,5.207193E-01,6.423032E+03,8.474237E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.647856E+02,5.348014E-01,6.444533E+03,8.623062E+03,1.479280E-01,3.509716E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.757168E+02,4.504524E-01,5.321794E+03,6.715283E+03,9.247232E-02,2.172119E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.647856E+02,5.291721E-01,6.381193E+03,8.557287E+03,1.398550E-01,3.355580E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.757168E+02,3.425353E-01,4.107440E+03,5.451699E+03,9.226428E-02,2.168147E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:10:00,7.315150E-02,6.049129E+02,5.210736E-01,6.435203E+03,8.486741E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.585632E+02,5.372809E-01,6.478581E+03,8.658166E+03,1.479278E-01,3.509712E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.720256E+02,4.377620E-01,5.182639E+03,6.571582E+03,9.247218E-02,2.172116E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.585632E+02,5.313376E-01,6.411708E+03,8.588710E+03,1.398548E-01,3.355576E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.720256E+02,3.439396E-01,4.126884E+03,5.471711E+03,9.226414E-02,2.168144E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:20:00,7.315150E-02,5.967047E+02,5.215052E-01,6.448244E+03,8.500124E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.523408E+02,5.394960E-01,6.509654E+03,8.690047E+03,1.479276E-01,3.509708E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.683344E+02,4.250926E-01,5.043722E+03,6.428153E+03,9.247205E-02,2.172114E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.523408E+02,5.332886E-01,6.439811E+03,8.617517E+03,1.398546E-01,3.355572E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.683344E+02,3.451972E-01,4.144677E+03,5.489944E+03,9.226401E-02,2.168142E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:30:00,7.315150E-02,5.884964E+02,5.220365E-01,6.462428E+03,8.514685E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.461184E+02,5.416162E-01,6.539721E+03,8.721020E+03,1.479274E-01,3.509704E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.646432E+02,4.139240E-01,4.921737E+03,6.303878E+03,9.247192E-02,2.172111E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.461184E+02,5.351761E-01,6.467261E+03,8.645779E+03,1.398544E-01,3.355569E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.646432E+02,3.464054E-01,4.161955E+03,5.507730E+03,9.226388E-02,2.168139E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:40:00,7.315150E-02,5.802881E+02,5.226552E-01,6.477599E+03,8.530255E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.398960E+02,5.436386E-01,6.568700E+03,8.750917E+03,1.479272E-01,3.509701E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.609519E+02,4.047150E-01,4.821806E+03,6.200716E+03,9.247180E-02,2.172109E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.398960E+02,5.369897E-01,6.493889E+03,8.673234E+03,1.398542E-01,3.355565E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.609519E+02,3.475563E-01,4.178595E+03,5.524880E+03,9.226376E-02,2.168137E+03,3.289578E-02,0.000000E+00,0.000000E+00
11:50:00,7.315150E-02,5.720798E+02,5.233726E-01,6.493880E+03,8.546965E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.336736E+02,5.455818E-01,6.596787E+03,8.779875E+03,1.479270E-01,3.509697E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.572607E+02,3.976151E-01,4.745603E+03,6.119331E+03,9.247168E-02,2.172107E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.336736E+02,5.387482E-01,6.519898E+03,8.700035E+03,1.398540E-01,3.355562E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.572607E+02,3.486570E-01,4.194671E+03,5.541430E+03,9.226364E-02,2.168135E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:00:00,7.315150E-02,5.638716E+02,5.241925E-01,6.511315E+03,8.564854E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.274512E+02,5.474549E-01,6.624086E+03,8.807942E+03,1.479269E-01,3.509694E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.535695E+02,3.926958E-01,4.693934E+03,6.062158E+03,9.247157E-02,2.172105E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.274512E+02,5.404601E-01,6.545383E+03,8.726226E+03,1.398539E-01,3.355559E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.535695E+02,3.497086E-01,4.210196E+03,5.557366E+03,9.226353E-02,2.168133E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:10:00,7.315150E-02,5.573050E+02,5.251175E-01,6.528290E+03,8.582271E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.224732E+02,5.493106E-01,6.649946E+03,8.834490E+03,1.479267E-01,3.509691E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.506166E+02,3.899911E-01,4.666446E+03,6.030846E+03,9.247146E-02,2.172102E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.224732E+02,5.421716E-01,6.569619E+03,8.751100E+03,1.398537E-01,3.355555E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.506166E+02,3.507387E-01,4.224740E+03,5.572273E+03,9.226342E-02,2.168130E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:20:00,7.315150E-02,5.507383E+02,5.261489E-01,6.546464E+03,8.600914E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.174953E+02,5.511880E-01,6.676048E+03,8.861346E+03,1.479265E-01,3.509688E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.476636E+02,3.894519E-01,4.663321E+03,6.026800E+03,9.247135E-02,2.172100E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.174953E+02,5.439156E-01,6.594221E+03,8.776405E+03,1.398535E-01,3.355552E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.476636E+02,3.517666E-01,4.239258E+03,5.587196E+03,9.226331E-02,2.168128E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:30:00,7.315150E-02,5.441717E+02,5.272852E-01,6.565818E+03,8.620762E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.125174E+02,5.531361E-01,6.702947E+03,8.889099E+03,1.479264E-01,3.509685E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.447106E+02,3.896145E-01,4.668094E+03,6.031471E+03,9.247125E-02,2.172098E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.125174E+02,5.457313E-01,6.619629E+03,8.802608E+03,1.398534E-01,3.355550E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.447106E+02,3.528182E-01,4.254045E+03,5.602437E+03,9.226321E-02,2.168126E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:40:00,7.315150E-02,5.376051E+02,5.285194E-01,6.586273E+03,8.641739E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.075395E+02,5.552126E-01,6.731289E+03,8.918370E+03,1.479262E-01,3.509682E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.417577E+02,3.901045E-01,4.676552E+03,6.040061E+03,9.247115E-02,2.172097E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.075395E+02,5.476640E-01,6.646355E+03,8.830198E+03,1.398532E-01,3.355547E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.417577E+02,3.539277E-01,4.269481E+03,5.618358E+03,9.226311E-02,2.168125E+03,3.289578E-02,0.000000E+00,0.000000E+00
12:50:00,7.315150E-02,5.310385E+02,5.298429E-01,6.607733E+03,8.663745E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.025616E+02,5.574596E-01,6.761551E+03,8.949562E+03,1.479261E-01,3.509679E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.388047E+02,3.908588E-01,4.687987E+03,6.051708E+03,9.247105E-02,2.172095E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,4.025616E+02,5.497463E-01,6.674762E+03,8.859479E+03,1.398531E-01,3.355544E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.388047E+02,3.551219E-01,4.285872E+03,5.635220E+03,9.226301E-02,2.168123E+03,3.289578E-02,0.000000E+00,0.000000E+00
13:00:00,7.315150E-02,5.244719E+02,5.312472E-01,6.630104E+03,8.686678E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,3.975836E+02,5.598966E-01,6.793949E+03,8.982847E+03,1.479259E-01,3.509676E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.358517E+02,3.918357E-01,4.701929E+03,6.065870E+03,9.247095E-02,2.172093E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,3.975836E+02,5.519923E-01,6.705012E+03,8.890570E+03,1.398530E-01,3.355541E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.358517E+02,3.564154E-01,4.303379E+03,5.653163E+03,9.226292E-02,2.168121E+03,3.289578E-02,0.000000E+00,0.000000E+00
13:10:00,7.315150E-02,5.203677E+02,5.327254E-01,6.650842E+03,8.707937E+03,7.315150E-02,2.300767E+03,7.315150E-02,0.000000E+00,0.000000E+00,5.545358E-02,3.944724E+02,5.625123E-01,6.826491E+03,9.016199E+03,1.479258E-01,3.509673E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.340061E+02,3.929916E-01,4.716779E+03,6.080918E+03,9.247086E-02,2.172091E+03,3.289578E-02,0.000000E+00,0.000000E+00,5.545358E-02,3.944724E+02,5.543914E-01,6.735117E+03,8.921447E+03,1.398528E-01,3.355539E+03,5.545358E-02,0.000000E+00,0.000000E+00,3.289578E-02,2.340061E+02,3.578049E-01,4.320858E+03,5.671027E+03,9.226283E-02,2.168119E+03,3.289578E-02,0.000000E+00,0.000000E+00
