Time,CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
18:30:00,9.115164E+02,5.467226E+03,4.704717E-02,4.783107E-01,2.944580E+03,5.401070E+03,1.519784E-01,4.725948E-01,1.863820E+03,3.616121E+03,9.619700E-02,3.164149E-01,2.814241E+03,5.709782E+03,1.452512E-01,4.996088E-01,1.860462E+03,4.851090E+03,9.602367E-02,4.244713E-01
18:40:00,9.115164E+02,5.464564E+03,4.704717E-02,4.780778E-01,3.130055E+03,5.354875E+03,1.615507E-01,4.685526E-01,1.987469E+03,3.587829E+03,1.025785E-01,3.139393E-01,2.999714E+03,5.667383E+03,1.548235E-01,4.958983E-01,1.984111E+03,4.709639E+03,1.024052E-01,4.120938E-01
18:50:00,9.115168E+02,5.458425E+03,4.704719E-02,4.775407E-01,3.315550E+03,5.304573E+03,1.711239E-01,4.641511E-01,2.111132E+03,3.557629E+03,1.089605E-01,3.112968E-01,3.185208E+03,5.601169E+03,1.643967E-01,4.901038E-01,2.107774E+03,4.546483E+03,1.087872E-01,3.978171E-01
19:00:00,9.115177E+02,5.448284E+03,4.704724E-02,4.766535E-01,3.501059E+03,5.250607E+03,1.806977E-01,4.594289E-01,2.234803E+03,3.525553E+03,1.153429E-01,3.084901E-01,3.370715E+03,5.514765E+03,1.739704E-01,4.825426E-01,2.231445E+03,4.365844E+03,1.151696E-01,3.820107E-01
19:10:00,9.115193E+02,5.433967E+03,4.704732E-02,4.754009E-01,3.501191E+03,5.193755E+03,1.807035E-01,4.544543E-01,2.234889E+03,3.491837E+03,1.153466E-01,3.055399E-01,3.370846E+03,5.417942E+03,1.739762E-01,4.740698E-01,2.231531E+03,4.182417E+03,1.151733E-01,3.659602E-01
19:20:00,9.115216E+02,5.415820E+03,4.704744E-02,4.738132E-01,3.501285E+03,5.138173E+03,1.807075E-01,4.495907E-01,2.234949E+03,3.458629E+03,1.153492E-01,3.026341E-01,3.370934E+03,5.321402E+03,1.739800E-01,4.656219E-01,2.231590E+03,4.011442E+03,1.151758E-01,3.509996E-01
19:30:00,9.115245E+02,5.394690E+03,4.704759E-02,4.719646E-01,3.501372E+03,5.086216E+03,1.807114E-01,4.450445E-01,2.235004E+03,3.427081E+03,1.153515E-01,2.998736E-01,3.371019E+03,5.233681E+03,1.739837E-01,4.579460E-01,2.231645E+03,3.865301E+03,1.151782E-01,3.382123E-01
19:40:00,9.115279E+02,5.371643E+03,4.704776E-02,4.699482E-01,3.501430E+03,5.038085E+03,1.807139E-01,4.408331E-01,2.235039E+03,3.397198E+03,1.153531E-01,2.972590E-01,3.371076E+03,5.155153E+03,1.739862E-01,4.510749E-01,2.231681E+03,3.741982E+03,1.151797E-01,3.274225E-01
19:50:00,9.115315E+02,5.347657E+03,4.704795E-02,4.678497E-01,3.501470E+03,4.994723E+03,1.807157E-01,4.370391E-01,2.235064E+03,3.369514E+03,1.153542E-01,2.948366E-01,3.371116E+03,5.091774E+03,1.739880E-01,4.455295E-01,2.231705E+03,3.650554E+03,1.151808E-01,3.194232E-01
20:00:00,9.115351E+02,5.323625E+03,4.704814E-02,4.657472E-01,3.501500E+03,4.956367E+03,1.807170E-01,4.336832E-01,2.235082E+03,3.344227E+03,1.153550E-01,2.926241E-01,3.371145E+03,5.044006E+03,1.739893E-01,4.413503E-01,2.231724E+03,3.589805E+03,1.151817E-01,3.141087E-01
20:10:00,9.115387E+02,5.300224E+03,4.704832E-02,4.636999E-01,3.501523E+03,4.923731E+03,1.807181E-01,4.308279E-01,2.235096E+03,3.321859E+03,1.153557E-01,2.906671E-01,3.371167E+03,5.007747E+03,1.739904E-01,4.381783E-01,2.231738E+03,3.548825E+03,1.151823E-01,3.105240E-01
20:20:00,9.115420E+02,5.277734E+03,4.704849E-02,4.617323E-01,3.501540E+03,4.893351E+03,1.807189E-01,4.281698E-01,2.235107E+03,3.300552E+03,1.153562E-01,2.888028E-01,3.371185E+03,4.975445E+03,1.739912E-01,4.353525E-01,2.231749E+03,3.515511E+03,1.151829E-01,3.076100E-01
20:30:00,9.115450E+02,5.256060E+03,4.704865E-02,4.598362E-01,3.501555E+03,4.864297E+03,1.807196E-01,4.256279E-01,2.235116E+03,3.279886E+03,1.153566E-01,2.869946E-01,3.371199E+03,4.945429E+03,1.739919E-01,4.327265E-01,2.231758E+03,3.486772E+03,1.151833E-01,3.050960E-01
20:40:00,9.115477E+02,5.235001E+03,4.704879E-02,4.579938E-01,3.501567E+03,4.836244E+03,1.807202E-01,4.231734E-01,2.235124E+03,3.259712E+03,1.153570E-01,2.852295E-01,3.371211E+03,4.917058E+03,1.739925E-01,4.302443E-01,2.231765E+03,3.461229E+03,1.151837E-01,3.028615E-01
20:50:00,9.115502E+02,5.214385E+03,4.704892E-02,4.561902E-01,3.501577E+03,4.808946E+03,1.807207E-01,4.207849E-01,2.235130E+03,3.239917E+03,1.153573E-01,2.834975E-01,3.371221E+03,4.889872E+03,1.739930E-01,4.278658E-01,2.231772E+03,3.437926E+03,1.151840E-01,3.008227E-01
21:00:00,9.115525E+02,5.194086E+03,4.704903E-02,4.544143E-01,3.501585E+03,4.782232E+03,1.807211E-01,4.184475E-01,2.235136E+03,3.220423E+03,1.153576E-01,2.817918E-01,3.371229E+03,4.863555E+03,1.739934E-01,4.255632E-01,2.231777E+03,3.416188E+03,1.151843E-01,2.989209E-01
21:10:00,9.115545E+02,5.174024E+03,4.704914E-02,4.526591E-01,3.501592E+03,4.755767E+03,1.807215E-01,4.161319E-01,2.235141E+03,3.201046E+03,1.153579E-01,2.800963E-01,3.371237E+03,4.837683E+03,1.739938E-01,4.232995E-01,2.231782E+03,3.395405E+03,1.151845E-01,2.971025E-01
21:20:00,9.115563E+02,5.154140E+03,4.704923E-02,4.509196E-01,3.501599E+03,4.729456E+03,1.807218E-01,4.138298E-01,2.235145E+03,3.181745E+03,1.153581E-01,2.784075E-01,3.371243E+03,4.812090E+03,1.739941E-01,4.210602E-01,2.231787E+03,3.375229E+03,1.151847E-01,2.953372E-01
21:30:00,9.115579E+02,5.134397E+03,4.704931E-02,4.491924E-01,3.501605E+03,4.703245E+03,1.807221E-01,4.115364E-01,2.235149E+03,3.162500E+03,1.153583E-01,2.767236E-01,3.371249E+03,4.786666E+03,1.739944E-01,4.188356E-01,2.231791E+03,3.355416E+03,1.151850E-01,2.936036E-01
21:40:00,9.115594E+02,5.114773E+03,4.704939E-02,4.474755E-01,3.501611E+03,4.677100E+03,1.807224E-01,4.092487E-01,2.235153E+03,3.143298E+03,1.153585E-01,2.750434E-01,3.371255E+03,4.761335E+03,1.739947E-01,4.166193E-01,2.231794E+03,3.335799E+03,1.151851E-01,2.918872E-01
21:50:00,9.115608E+02,5.095253E+03,4.704946E-02,4.457678E-01,3.501616E+03,4.651001E+03,1.807227E-01,4.069651E-01,2.235156E+03,3.124135E+03,1.153586E-01,2.733667E-01,3.371260E+03,4.736050E+03,1.739949E-01,4.144069E-01,2.231798E+03,3.316265E+03,1.151853E-01,2.901780E-01
22:00:00,9.115620E+02,5.075831E+03,4.704953E-02,4.440687E-01,3.501620E+03,4.624938E+03,1.807229E-01,4.046846E-01,2.235159E+03,3.105009E+03,1.153588E-01,2.716931E-01,3.371264E+03,4.710782E+03,1.739952E-01,4.121960E-01,2.231801E+03,3.296737E+03,1.151855E-01,2.884693E-01
22:10:00,9.115632E+02,4.221760E+03,4.704959E-02,3.693487E-01,3.501625E+03,3.909896E+03,1.807232E-01,3.409863E-01,2.235162E+03,2.648893E+03,1.153590E-01,2.306100E-01,3.371269E+03,3.990399E+03,1.739954E-01,3.478924E-01,2.231804E+03,2.829332E+03,1.151856E-01,2.460581E-01
22:20:00,9.115643E+02,3.464588E+03,4.704964E-02,3.015373E-01,3.501629E+03,3.280139E+03,1.807234E-01,2.834020E-01,2.235165E+03,2.248733E+03,1.153591E-01,1.935795E-01,3.371273E+03,3.355608E+03,1.739956E-01,2.896938E-01,2.231807E+03,2.421176E+03,1.151858E-01,2.079507E-01
22:30:00,9.115653E+02,2.784164E+03,4.704970E-02,2.392928E-01,3.501633E+03,2.730007E+03,1.807236E-01,2.315107E-01,2.235168E+03,1.897143E+03,1.153593E-01,1.599973E-01,3.371277E+03,2.802682E+03,1.739958E-01,2.373671E-01,2.231810E+03,2.061224E+03,1.151859E-01,1.732385E-01
22:40:00,9.115663E+02,2.207222E+03,4.704975E-02,1.842795E-01,3.501637E+03,2.242440E+03,1.807238E-01,1.840697E-01,2.235171E+03,1.581499E+03,1.153594E-01,1.289735E-01,3.371281E+03,2.309721E+03,1.739960E-01,1.893013E-01,2.231812E+03,1.736759E+03,1.151861E-01,1.410499E-01
22:50:00,9.115672E+02,1.645212E+03,4.704979E-02,1.303671E-01,3.501641E+03,1.759685E+03,1.807240E-01,1.370430E-01,2.235173E+03,1.274153E+03,1.153595E-01,9.859005E-02,3.371285E+03,1.824596E+03,1.739962E-01,1.418611E-01,2.231815E+03,1.422468E+03,1.151862E-01,1.096358E-01
23:00:00,9.115681E+02,1.094069E+03,4.704984E-02,7.727480E-02,3.501645E+03,1.293975E+03,1.807242E-01,9.129236E-02,2.235176E+03,9.769337E+02,1.153597E-01,6.897517E-02,3.371288E+03,1.356013E+03,1.739964E-01,9.565953E-02,2.231817E+03,1.118297E+03,1.151863E-01,7.899152E-02
23:10:00,9.115689E+02,1.392538E+03,4.704988E-02,9.831362E-02,3.501648E+03,1.525642E+03,1.807244E-01,1.076269E-01,2.235178E+03,1.122620E+03,1.153598E-01,7.924239E-02,3.371292E+03,1.591011E+03,1.739966E-01,1.122203E-01,2.231820E+03,1.268183E+03,1.151865E-01,8.954179E-02
23:20:00,9.115698E+02,1.603915E+03,4.704993E-02,1.131905E-01,3.501652E+03,1.679221E+03,1.807245E-01,1.184295E-01,2.235180E+03,1.217414E+03,1.153599E-01,8.586900E-02,3.371295E+03,1.747626E+03,1.739968E-01,1.232570E-01,2.231822E+03,1.363989E+03,1.151866E-01,9.620860E-02
23:30:00,9.115706E+02,1.747168E+03,4.704997E-02,1.231635E-01,3.501655E+03,1.759353E+03,1.807247E-01,1.240494E-01,2.235183E+03,1.268017E+03,1.153600E-01,8.941072E-02,3.371299E+03,1.828539E+03,1.739969E-01,1.289284E-01,2.231824E+03,1.415968E+03,1.151867E-01,9.984428E-02
23:40:00,9.115714E+02,1.794608E+03,4.705001E-02,1.265006E-01,3.501659E+03,1.782333E+03,1.807249E-01,1.256748E-01,2.235185E+03,1.286482E+03,1.153601E-01,9.071689E-02,3.371302E+03,1.854868E+03,1.739971E-01,1.307903E-01,2.231827E+03,1.436238E+03,1.151868E-01,1.012784E-01
23:50:00,9.115722E+02,1.833999E+03,4.705005E-02,1.292767E-01,3.501662E+03,1.805312E+03,1.807251E-01,1.272991E-01,2.235187E+03,1.300014E+03,1.153602E-01,9.167413E-02,3.371305E+03,1.878123E+03,1.739973E-01,1.324343E-01,2.231829E+03,1.449650E+03,1.151869E-01,1.022273E-01
24:00:00,9.115729E+02,1.868794E+03,4.705009E-02,1.317292E-01,3.501665E+03,1.815600E+03,1.807252E-01,1.280281E-01,2.235189E+03,1.306440E+03,1.153604E-01,9.212979E-02,3.371308E+03,1.889131E+03,1.739974E-01,1.332142E-01,2.231831E+03,1.455901E+03,1.151870E-01,1.026709E-01
Peak,9.115729E+02,5.676858E+03,4.705009E-02,4.825349E-01,3.501704E+03,5.675012E+03,1.807272E-01,4.965663E-01,2.235215E+03,4.987160E+03,1.153617E-01,4.363516E-01,3.371342E+03,5.733466E+03,1.739992E-01,5.016818E-01,2.231855E+03,5.428204E+03,1.151883E-01,4.749733E-01

Peak Vol Flow (m3/s),,,3.911912E-02,4.011967E-01,,,1.502631E-01,4.128629E-01,,,9.591583E-02,3.627983E-01,,,1.446691E-01,4.171162E-01,,,9.577164E-02,3.949097E-01
